Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23598030672.06,24597066916.46,26628624968.39,29296104890.45,32503318992.96,36710755341.48,42086849126.52,50218671624.43,66663188760.97,101622378921.64,118246390598.97,145958720981.21,168917789124.1,181557433368.64,226457249968.95,271186214026.96,264651939812.79,303545092933.06,341133659368.51,361164360731.1,393775766785.77,442523317255.32,386998173385.76,355278070297.49,357270529707.34,502613125061.16,260425469797.35,286788732889.47,294463288520.08,315701355265.22,367911230846.82,424486868010.39,448650738638.59,457187340911.52,497321516549.26,527700094132.4,533950939517.42,519901603293.93,567773701363.92,674691194233.75,796900907192.62,929713942594.6,1134590849025.21,1399622302176.41,1362253652774.7,1570449574094.67,1622579629302.7,1744853256602.17,1602807885620.79,1578390758099.95,1417017982384.9,1452032312248.72,1439065787706.94,1364248347470.91,1374849440489.58,1248309123457.61,1437882615132.05
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.37,106344854.99,113563821.58,132201141.45,137066290.55,138489884.39,195990986.21,208871665.75,222100576.35,214991452.31,191504892.76,199214633.22,204849612.59,181116952.79,182763693.92,202246959.69,230657965.49,261797606.15,292232117.08,298513956.16,344428609.01,312377379.3,366840012.44,414523388.46,470714083.43,450643615.18,439878828.01,437006227.16,420540178.57,460379144.99,489235527.4,512350059.42,488829964.07,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47170699607.64,50331770780.75,53721519493.61,60426255394.96,69179494304.28,74296512695.09,62475116958.66,68733357253.62,72039818016.55,79195490145.76,85737283039.79,91195879601.89,91680529302.76,104812500642.09,126972253469.58,135907831613.44,132647805505.56,153599832379.59,174773663991.03,195751155054.83,236032168283.93,250213642680.66,258869159762.15,274032732751.69,272757831564.93,296599020652.58,314128066860.01,348793876693.97,374789764145.66,378225266721.23,407187370820.54,362262532165.61,384733617428.08,381100277389.04,432324272247.72,479849581301.11,524970419712.2,550712123644.94,558424594165.82,598323918709.83,630429061929.23,645870123668.46,677627487567.09,791002717916.67,917089339402.25,1050585317863.97,1196088039743.31,1504193483987.56,1527472685559.4,1683433843105.38,2060781299767.88,2274498461334.74,2300089514183.77,2359608787133.38,2584563411971.79,2699434735086.94,3005243895307.67,3426790936090.99,3527312593331.06,3648731786168.25,3482474115840.58,4087773969795.48
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,31167737396.61,32423376600.81,35082238991.47,40106482678.3,39377500625.58,43827107647.94,47271630525.26,46967009988.17,50270276288.4,57400955518.54,67416593874.59,68823488219.21,77406276177.62,98951233385.88,128373288934,141448022234.95,152566101996.47,167530277961.05,185074021948.19,222021591741.46,281043731719.96,388113154832.7,356663166864.68,313936764762.56,274921105110.19,253729509286.38,260482283803.99,296283782169.59,312449231381.71,318364050020.61,373990476994.69,389443067079.67,355486979944.99,334121040904.1,325008009411.96,376408281409.55,392916805610.52,407871965034.11,394729779625.74,398611922440.54,423078020812,405972584028.06,441289921420.72,556174888863.13,691514609925.55,821319019565.73,968222095140.8,1121962912786.48,1274705836507.59,1226024120750.42,1451753409367,1635062171988.19,1700400038004.9,1804729746760.4,1868669322245.49,1684987010408.75,1572901440316.05,1704395982149.33,1732712178090.13,1792077087975.3,1706091668556.67,1917904004877.71
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.75,584961208.66,619319197.34,678235373.04,711893367.56,736568861.93,723735635.54,761981474.02,758899950,779200000,821850000,896754316.67,1083381044.08,1308799458.96,2042031901.42,2442667573.05,2500410583.79,3138666666.67,3562333458.33,4602416625,6235833333.33,6992083333.33,8140416666.67,7763750000,7757083333.33,7375918367.35,4794444444.44,4797777777.78,4496852073.47,4323058823.53,5068000000,5307905882.35,5439552941.18,4669488516.38,4947205860.01,5329214163.22,5759537726.27,5737751331.64,6043694330.22,6808982520.76,8154338232.96,8824873259.32,9008273720.93,11305459802.07,13280275123.04,15982282462.38,18369361094.39,21641620049.94,27871587349.54,19172165225.5,22157948396.2,25433011405.3,25781712702.86,27294453245.38,27642525749.35,25191551350.42,22373566809.82,23180107751.92,23820742956.97,23886216403.35,21392536137.77,21391802311.01
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.05,1040952380.95,1085714285.71,1214666666.67,1289904761.9,1439238095.24,1685217058.71,2237476420.04,2730787476.28,3545933562.43,4328610489.68,4507929104.48,5109324009.32,5968044209.51,7188191881.92,8744134354.16,8428513568.25,8133401049.6,8350176782.56,8254891864.06,8410185739.96,9018136020.15,9696271268.25,10096292842.15,10102075213.32,12290568181.82,13074782608.7,15497286295.79,14608946896.48,15632463424.28,18030876599.34,19587322786.11,20746360430.42,21803372266.62,22943685719.1,21473261837.02,22066031834.29,23142153759.58,27453007372.91,31183059012.44,32273007553.57,34377310293.01,38914078351.8,44860969077.19,43454935940.16,46206091937.96,48122744708.06,47311159485.24,48684187850.06,50271072627.67,45780128466.56,44360614525.14,42164007605.19,42685972269.45,41772900763.36,42514151614.28,46840042941.49
Türkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,13983572895.28,7988888888.89,8922222222.22,10355555555.56,11177777777.78,11966666666.67,14100000000,15644444444.44,17500000000,19466666666.67,17086956521.74,16275167785.23,20359154929.58,25633802816.9,35669064748.2,44763888888.89,51130434782.61,58683333333.33,65098765432.1,89327974276.53,68823684210.53,71040020140.44,64546332580.76,61678280115.5,59989909457.84,67234948264.6,75728009962.79,87172789528.33,90852814004.99,107143348667.09,150676291094.21,150027833333.33,158459130434.78,180169736363.64,130690172297.3,169485941048.04,181475555282.56,189834649111.26,275967393939.39,256385525071.63,274302959053.1,201751148417.1,240253216295.12,314592428076.49,408876042651.7,506308311476.63,557057829051.45,681337335021.87,770462156204.38,649272568774.19,776992599946.77,838762755164.18,880556375779.51,957783020853.03,938952628604.07,864316670330.88,869692960365.55,858996263095.86,778471901665.15,761004425605.41,719954821683.31,815271751724.42
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824447.74,9365165.91,9742949.47,9630762.95,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,15074211.5,13965035.69,16842334.02,19456514.69,22797470.22,22909507.45,24096385.54,28449502.13,31873846.67,28076743.1,32104201.06,39195461.58,39345620.21,38617493.72,38759689.92,36811659.53,41629497.47,45217657.88,47818290.5,54223149.11,55054710.62,63100961.54
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772.46,4420168102.39,4258743262.83,4956588278.56,4601413263.53,4257702196.54,4510846967.87,5255221424.81,6496195450.61,7683852496.84,12270448700.2,12711213451.03,13375976353.7,13581644245.74,14142035080.28,15224257698.48,16675948414.76,18399046025.27,18649590248.26,21843529024.92,27941177434.51,29081425282.29,32014249841.42,34657139495.4,39650530214.33,45680532613.76,49964788814.09,47378599025.3,49774021003.07,53320625958.56,57003713610.76,61136873692.4,62409709110.95,67775101794.35
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.74,441524109.01,449012578.62,516147798.74,589056603.77,884873949.58,925770308.12,967647058.82,1037815126.05,1169047619.05,1260084033.61,1417787114.85,1491596638.66,1702521008.4,2100142653.35,2359555555.56,2447300000,2936470588.24,2420260869.57,2139025000,1244610000,1337300000,2177500000,2240333333.33,3615647477.05,3519666338.52,3923232122.13,6269511614.66,6508931651.67,5276480986,4304398865.88,3321729057.12,2857457860.05,3220439044.19,3990430446.71,5755818947.42,6044585326.94,6269333313.17,6584815846.53,5998563257.95,6193246837.1,5840503868.57,6178563590.89,6606884390.78,7939487473.86,9239221858.56,9977647644.7,11902564401.32,14440404021.49,25127805566.45,26673441667.28,27871725205.57,27305915761.29,28915786996.55,32612397758.46,32387183844.67,29203988814.9,30744473911.53,32927025573.43,35353060634.2,37600368180.94,40434701516.95
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038.23,74703517902.66,82709161099.12,81393558423.44,77350733982.45,73945908383.7,65607522123.89,52543387167.18,48214751923.59,44558075977.04,50150400171.89,41883241477.85,31580960681.77,32375280320.58,39309580983.23,43956369917.02,52010238715.85,67220154164.32,89239370109.47,111884752475.25,148733861386.14,188111140643.99,121552777492.56,141209864408.49,169333048847.83,182592416468.53,190498811460.03,133503411375.74,91030959454.7,93355993628.5,112090530368.54,130891049796.88,153882982016.28,156617861448.58,200085537744.35
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,241948449207.7,218362745027.33,223961235963.48,234968339788.62,269647164409.7,301236909440.4,332801421964.65,334847960697.43,349437468512.26,391660303662.38,428734267452.07,466373301386.01,530311981867.31,689648714984.64,855038706588.04,941820818645.5,991935593410.09,1096863296880.74,1175615200287.41,1426840532792.59,1658121220336.97,1792589295010.32,1711734146525.53,1626150223477.13,1674645869127.31,1713515387052.01,1734391218163.36,1850906637965.07,2052570243441.79,2170719317577.33,2573703086239.25,2494732645394.07,2601159805833.62,2837087918201.45,3144198059574.11,3538058374020.06,3849965543025.61,4124018111571.83,4064721059163.18,3840835097376.18,4246598004262.98,4267340372422.71,4297660066881.68,4811514508666.84,5767143940868.18,6930577873122.27,8233876634523.21,10200967849616.1,12443298546939.5,11982942166693.1,14603970894457.1,17647374231249.2,18914948953514.4,20306810324023.2,20939111685875.5,19662803577428.7,19548995942062,21643735891993.6,23303518315441.7,23686292124212.1,22848294411119.4,27104280387250.6
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.2,1547388781.43,1710004407.23,1539681490.78,1975701816.47,1890769326.14,1809183974.53,1597721080.01,1593675330.16,2004435483.87,2137096774.19,2807258064.52,2189418001.38,3964295672.52,4090209681.97,3538283322.08,3667161241.48,4114667062.65,4910257282.93,7181185277.99,10163020115.73,11048335541.49,9178802162.66,5102281256,4850241442.18,4732017873.38,5880112788.41,7367494080.4,8213515458.51,8438951476.07,9298839655.23,11205971155.28,12878199880.98,15002106518.48,17474647792.38,19297663096.55,20515543039.21,23969823010.44,25385928188.77,23983945190.62,22823255801.84,20898788416.63,13606494599.43,12045631092.54,13686329890.12,17362857683.85,19579457966.05,23410572634.31,30366213119.29,31660911277.03,40284481651.9,47962439303.72,51264390116.49,57531233350.91,57236013086.12,53274304222.14,57236652490.17,64233966861.25,64515038268.14,61231149880.59,53560755046.57,59319547636.09
United States of America,USA,GDP (current US$),NY.GDP.MKTP.CD,543300000000,563300000000,605100000000,638600000000,685800000000,743700000000,815000000000,861700000000,942500000000,1019900000000,1073303000000,1164850000000,1279110000000,1425376000000,1545243000000,1684904000000,1873412000000,2081826000000,2351599000000,2627333000000,2857307000000,3207041000000,3343789000000,3634038000000,4037613000000,4338979000000,4579631000000,4855215000000,5236438000000,5641580000000,5963144000000,6158129000000,6520327000000,6858559000000,7287236000000,7639749000000,8073122000000,8577554457000,9062818202000,9631174489000,10250947997000,10581929774000,10929112955000,11456442041000,12217193198000,13039199193000,13815586948000,14474226905000,14769857911000,14478064934000,15048964444000,15599728123000,16253972230000,16843190993000,17550680174000,18206020741000,18695110842000,19479620056000,20527156026000,21372572437000,20893743833000,22996100000000
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607917.88,13677622222.22,12941297376.09,13099013835.51,12899156990.62,13350468917.41,13948892215.57,14744603773.58,14988971210.84,17078465982.03,13760513969.31,11401421329.2,9687788512.8,10134453435.46,12030023547.88,14307509838.81,17330833852.92,22311393927.88,29549438883.83,33689223673.26,49765676402.45,60178909297.21,67517349212.06,73180036692.33,80845384375.12,86196265191.66,86138288615.12,62081323299.03,52633143808.18,59907674027.47,59894305352.9,69238903106.17
Saint Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066557.78,13999883.33,14524878.96,13708219.1,14758210.35,15108207.43,16099865.83,15835177.93,15350000,16650000,18450000,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353161.85,60844771.48,71096359.63,82340339.63,102086539.26,113759203.33,122255349.63,135024987.78,145641705.19,160846656.67,175580647.41,200726712.59,214745002.22,240366666.67,254829629.63,277955555.56,286307407.41,289437037.04,316007407.41,331488888.89,347770370.37,373618518.52,390718518.52,427946038.69,462072315.6,487763848.93,509090899.07,549900170.1,579948909.32,643501156.91,713596662.15,732663263.52,714300243.78,720447880.16,713796368.7,730032600.11,764781242.71,770901436.44,786554580.8,814302267.07,847620214.76,884328180.53,910149698.91,872134546.8,889775243.38
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,7779090909.09,8189090909.09,8946969696.97,9753333333.33,8099318181.82,8427777777.78,8781333333.33,9250000000,10034444444.44,10285111111.11,11561111111.11,12986590909.09,13977727272.73,17035581395.35,26100930232.56,27464651162.79,31419534883.72,36210697674.42,39316279069.77,48310930232.56,59116511627.91,66327441860.47,67736744186.05,67556279069.77,60010285714.29,61965466666.67,60391604938.27,48029034482.76,60226413793.1,43526253602.31,48598315565.03,53476971830.99,60401798245.61,60065011013.22,58418666666.67,77407726244.34,70543211119.1,85843534588.62,91331203433.16,97976886247.32,117140723529.41,122903960204.51,92893587733.65,83620628582.11,112453382329.62,145510008134.75,183477522123.89,230364012575.69,315953388510.68,329787628928.47,393192354510.65,316482190800.36,381286237847.67,371005379786.57,482359318767.7,,,,,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3565000000,3663000000,3798000000,3794000000,3922000000,4117000000,4204000000,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094687820.74,26336616250.44,36658108850.31,25423812648.59,6293304974.59,6471740805.57,9613369520.42,9866990236.44,13180953598.17,16286433533.32,20736164458.95,24657470574.75,26843700441.55,27209602050.05,28683659006.78,31172518403.32,32685198735.31,35064105500.83,39552513316.07,45427854693.26,57633255618.27,66371664817.04,77414425532.25,99130304099.13,106014659770.22,147198853578.92,172595960457.83,195592471672.75,213710932339.11,233449971628.52,239257234710.76,257095955975.53,281353402175.24,308702086757.62,330391329475.73,343242570827.35,362637524070.97
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.34,121185497.57,113781795.82,114501912.52,117389554.19,144482515.37,131856420.7,126498935.34,139464173.55,158351368.43,154013202.12,168879207.24,201334169.05,209088824.61,200491853.17,233701301.49,249333250.08,261370044.49,272771209.11,262293410.71,268006972.69,272014693.05,257926881.72,262596597.8,314471328.07,364996869.13,394962552.34,439376794.09,516392922.51,590748237.02,592622502.36,670713208.08,770153304.15,747839697.75,758304466.25,772315721.27,730870581.67,780889605.9,880062103.05,914736985.43,936526267.62,896827873.11,983469256.85
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1392052952993.82,1448393308163.03,1550299476381.12,1671346856960.11,1829998519951.4,1993586721619.38,2163554603422.97,2302168217686.53,2484824098408.08,2740742548050.12,2996751874566.97,3310256396465.99,3816543049772.11,4656242717771.34,5366744299137.13,5977990452555.44,6498374718554.37,7349659974894.4,8655208037897.41,10052666106515.7,11334888224376.5,11725859638579,11608057891935.4,11838317276519.2,12269792365284.9,12860094462309.8,15205315531175.4,17307238004339.9,19337997470087.4,20194003803614.6,22779978683109.7,23759572449577.4,25406106106319.1,25821978923417.6,27872255132401.3,31043647879191,31736660050489.4,31620443662618.8,31539957901617.9,32737374968670.3,33830878799862.6,33615435966786.1,34911427050143.3,39146988388574.7,44117601127347.2,47779714794501.4,51779845590495.9,58355015091735.7,64123704273248.6,60809111827058.9,66596051013842.6,73853784046173.9,75488064175234.3,77607198470255.7,79708812241364.7,75179266270828.2,76465590005079,81403977427442.5,86413032779059.9,87652863215992.6,84906814189239.5,96100091004540.9
